Timestamp,Log_Level,Component,User_ID,IP_Address,Location,Session_Duration,User_Agent,Action_Taken,Attack_Type,Is_Anomalous
2025-06-11 09:54:53,INFO,API,user_89,38.98.165.129,Chennai,102.28,sqlmap/1.5,IP Flagged,SQL Injection,1
2025-06-10 15:23:24,WARN,Auth,user_31,170.209.185.76,Chennai,24.96,Mozilla/5.0,Blocked IP,Brute Force Attempt,1
2025-06-10 20:39:27,ERROR,WebApp,user_30,50.52.164.160,Bengaluru,55.05,sqlmap/1.5,Quarantined file,Privilege Escalation,1
2025-06-10 15:34:22,INFO,WebApp,user_58,129.228.183.75,Hyderabad,89.88,curl/7.79.1,None,None,1
2025-06-11 09:44:55,INFO,WebApp,user_62,60.210.138.3,Bengaluru,79.7,Mozilla/5.0,None,None,0
2025-06-11 06:50:09,INFO,DB,user_35,177.12.156.214,Chennai,48.81,sqlmap/1.5,None,SQL Injection,1
2025-06-11 07:20:12,ERROR,DB,user_70,75.236.208.164,Pune,109.18,Nmap/7.91,None,None,1
2025-06-11 02:05:44,INFO,WebApp,user_66,124.66.215.176,Delhi,87.75,Mozilla/5.0,IP Flagged,Privilege Escalation,1
2025-06-11 01:55:48,ERROR,Login,user_40,129.130.24.149,Delhi,89.46,sqlmap/1.5,Blocked IP,Brute Force Attempt,1
2025-06-11 00:41:35,INFO,WebApp,user_70,62.251.16.227,Mumbai,89.07,python-requests/2.25.1,None,Brute Force Attempt,1
2025-06-10 19:57:54,INFO,Auth,user_78,155.167.246.148,Pune,78.4,curl/7.79.1,IP Flagged,Privilege Escalation,1
2025-06-10 19:06:52,WARN,Login,user_11,166.47.64.101,Mumbai,91.89,Mozilla/5.0,None,None,0
2025-06-11 02:48:27,INFO,API,user_59,104.29.36.94,Chennai,15.8,python-requests/2.25.1,None,None,0
2025-06-10 18:58:37,INFO,API,user_98,127.53.23.148,Bengaluru,115.69,curl/7.79.1,None,None,1
2025-06-11 07:03:05,ERROR,Login,user_14,65.21.200.55,Chennai,117.15,python-requests/2.25.1,None,Privilege Escalation,1
2025-06-10 22:44:47,INFO,WebApp,user_81,187.90.104.109,Mumbai,64.87,curl/7.79.1,None,None,1
2025-06-10 17:14:03,WARN,WebApp,user_34,157.110.48.1,Delhi,91.62,Mozilla/5.0,None,None,0
2025-06-10 17:38:00,INFO,API,user_54,137.30.241.130,Chennai,106.6,Nmap/7.91,None,None,1
2025-06-10 23:01:11,INFO,WebApp,user_63,34.101.239.71,Delhi,113.68,sqlmap/1.5,None,None,1
2025-06-11 03:53:28,ERROR,WebApp,user_5,173.162.38.73,Chennai,94.17,Nmap/7.91,None,None,1
2025-06-11 10:56:21,INFO,WebApp,user_89,22.170.50.98,Mumbai,29.41,curl/7.79.1,None,None,1
2025-06-11 06:50:30,ERROR,API,user_41,140.131.194.38,Chennai,85.95,sqlmap/1.5,None,None,1
2025-06-10 22:52:38,INFO,WebApp,user_32,20.224.74.12,Delhi,40.19,curl/7.79.1,None,Brute Force Attempt,1
2025-06-11 09:58:10,INFO,Login,user_45,16.114.52.108,Bengaluru,28.33,Nmap/7.91,None,None,1
2025-06-11 05:10:08,INFO,WebApp,user_56,121.99.108.157,Hyderabad,35.21,Nmap/7.91,None,None,1
2025-06-10 20:30:24,INFO,API,user_35,142.15.29.125,Bengaluru,104.23,curl/7.79.1,None,None,1
2025-06-10 12:29:28,INFO,Auth,user_27,138.161.175.120,Pune,28.16,curl/7.79.1,Blocked IP,Privilege Escalation,1
2025-06-11 03:04:27,INFO,Login,user_45,36.159.100.157,Pune,19.32,python-requests/2.25.1,None,None,0
2025-06-11 01:44:19,WARN,WebApp,user_23,147.171.253.131,Hyderabad,11.03,Nmap/7.91,None,None,1
2025-06-10 20:57:59,INFO,Login,user_85,100.176.236.207,Delhi,41.28,Nmap/7.91,Quarantined file,Brute Force Attempt,1
2025-06-10 15:17:46,ERROR,Auth,user_23,21.205.154.247,Chennai,2.32,sqlmap/1.5,None,None,1
2025-06-11 09:28:15,INFO,Login,user_68,157.233.252.220,Bengaluru,48.33,curl/7.79.1,None,None,1
2025-06-11 00:18:33,WARN,Login,user_37,46.121.52.180,Chennai,36.81,sqlmap/1.5,None,Brute Force Attempt,1
2025-06-10 15:27:32,INFO,API,user_89,46.232.215.54,Mumbai,117.39,curl/7.79.1,Quarantined file,Brute Force Attempt,1
2025-06-10 17:48:54,INFO,WebApp,user_47,99.138.153.219,Pune,65.64,python-requests/2.25.1,None,None,0
2025-06-10 15:51:02,INFO,WebApp,user_99,104.243.176.213,Pune,28.42,curl/7.79.1,None,None,1
2025-06-10 23:16:38,WARN,Auth,user_75,115.255.83.59,Mumbai,68.55,Mozilla/5.0,None,None,0
2025-06-11 07:51:54,INFO,DB,user_29,106.155.57.236,Mumbai,59.82,python-requests/2.25.1,Blocked IP,Brute Force Attempt,1
2025-06-11 05:19:00,WARN,WebApp,user_14,72.179.221.119,Pune,66.88,sqlmap/1.5,None,None,1
2025-06-11 10:46:22,INFO,Auth,user_20,175.192.149.143,Bengaluru,32.45,python-requests/2.25.1,None,None,0
2025-06-10 22:42:37,WARN,API,user_34,161.12.77.148,Delhi,117.02,curl/7.79.1,Quarantined file,Privilege Escalation,1
2025-06-10 17:57:03,INFO,Login,user_66,63.255.1.87,Pune,96.63,Mozilla/5.0,None,None,0
2025-06-10 17:33:22,INFO,Auth,user_7,13.132.245.17,Bengaluru,88.0,sqlmap/1.5,None,None,1
2025-06-10 20:46:49,INFO,API,user_79,115.199.237.181,Chennai,100.16,python-requests/2.25.1,IP Flagged,XSS,1
2025-06-10 17:23:40,INFO,DB,user_53,87.168.236.89,Hyderabad,89.56,Mozilla/5.0,None,None,0
2025-06-10 16:51:28,INFO,API,user_27,48.248.135.207,Hyderabad,8.5,curl/7.79.1,None,None,1
2025-06-11 09:25:51,ERROR,Auth,user_48,14.74.230.23,Delhi,72.88,sqlmap/1.5,None,None,1
2025-06-10 19:44:46,INFO,Login,user_53,173.13.20.175,Mumbai,58.36,Nmap/7.91,None,None,1
2025-06-11 06:20:04,WARN,API,user_85,30.225.151.94,Pune,75.28,python-requests/2.25.1,IP Flagged,SQL Injection,1
2025-06-11 02:19:21,WARN,DB,user_52,179.15.226.4,Delhi,52.29,Mozilla/5.0,Quarantined file,SQL Injection,1
2025-06-10 23:35:38,ERROR,API,user_92,154.246.47.33,Mumbai,27.03,python-requests/2.25.1,None,None,0
2025-06-11 09:45:07,INFO,WebApp,user_19,36.28.68.161,Chennai,106.42,sqlmap/1.5,None,None,1
2025-06-11 06:21:40,WARN,API,user_29,24.46.241.234,Bengaluru,63.2,sqlmap/1.5,None,None,1
2025-06-11 00:56:17,INFO,DB,user_95,144.50.138.84,Chennai,44.1,Mozilla/5.0,None,None,0
2025-06-10 16:06:58,WARN,API,user_12,71.136.64.207,Chennai,11.11,curl/7.79.1,None,None,1
2025-06-11 08:17:38,INFO,DB,user_88,56.203.44.140,Hyderabad,85.16,curl/7.79.1,None,None,1
2025-06-10 18:11:38,INFO,DB,user_23,55.88.134.224,Pune,79.94,python-requests/2.25.1,None,None,0
2025-06-11 01:51:55,WARN,DB,user_13,138.91.67.229,Pune,47.88,sqlmap/1.5,None,None,1
2025-06-11 02:30:36,WARN,Auth,user_99,137.188.131.179,Hyderabad,1.73,Mozilla/5.0,None,None,0
2025-06-10 17:33:32,INFO,DB,user_95,133.106.28.157,Delhi,18.5,python-requests/2.25.1,None,None,0
2025-06-10 20:29:25,INFO,API,user_47,53.99.116.237,Delhi,16.86,Mozilla/5.0,IP Flagged,Brute Force Attempt,1
2025-06-11 00:25:30,ERROR,WebApp,user_46,192.69.9.169,Hyderabad,2.45,Mozilla/5.0,None,None,0
2025-06-11 10:09:58,INFO,API,user_2,49.253.60.154,Delhi,18.2,sqlmap/1.5,None,None,1
2025-06-11 06:44:20,ERROR,Auth,user_96,185.39.93.128,Delhi,13.62,curl/7.79.1,None,None,1
2025-06-10 18:40:24,INFO,Login,user_90,101.112.138.128,Pune,73.63,Mozilla/5.0,Blocked IP,Brute Force Attempt,1
2025-06-11 09:39:14,INFO,DB,user_15,162.118.227.171,Bengaluru,47.41,curl/7.79.1,None,None,1
2025-06-10 14:42:35,INFO,Login,user_57,160.126.123.6,Hyderabad,68.01,curl/7.79.1,IP Flagged,XSS,1
2025-06-10 19:39:51,INFO,Auth,user_40,100.37.181.238,Delhi,67.45,Mozilla/5.0,None,None,0
2025-06-10 16:03:19,INFO,API,user_37,57.176.14.27,Bengaluru,88.37,Nmap/7.91,Quarantined file,SQL Injection,1
2025-06-10 14:30:07,INFO,DB,user_44,110.154.74.75,Mumbai,88.07,sqlmap/1.5,None,None,1
2025-06-10 20:29:35,INFO,Login,user_28,16.108.60.132,Mumbai,23.75,Nmap/7.91,None,None,1
2025-06-11 08:28:02,INFO,API,user_14,138.33.137.121,Hyderabad,39.77,sqlmap/1.5,None,None,1
2025-06-10 17:06:45,INFO,Login,user_52,28.59.158.16,Pune,41.88,Mozilla/5.0,None,None,0
2025-06-10 20:17:11,INFO,API,user_59,49.119.131.254,Delhi,65.41,sqlmap/1.5,None,None,1
2025-06-11 06:16:30,INFO,DB,user_57,27.9.171.18,Bengaluru,37.56,Mozilla/5.0,Quarantined file,SQL Injection,1
2025-06-10 15:52:14,INFO,DB,user_37,183.214.115.65,Hyderabad,23.04,python-requests/2.25.1,None,Privilege Escalation,1
2025-06-10 16:50:18,INFO,Login,user_92,150.184.24.74,Mumbai,4.81,Mozilla/5.0,IP Flagged,SQL Injection,1
2025-06-10 23:38:44,INFO,Login,user_94,70.22.209.130,Chennai,60.75,curl/7.79.1,None,None,1
2025-06-10 14:28:59,INFO,Auth,user_85,161.160.188.136,Pune,16.8,Nmap/7.91,IP Flagged,Brute Force Attempt,1
2025-06-11 09:24:15,INFO,Login,user_58,51.227.55.156,Chennai,43.39,sqlmap/1.5,None,None,1
2025-06-11 11:26:13,WARN,WebApp,user_84,15.222.198.233,Pune,50.63,sqlmap/1.5,None,None,1
2025-06-11 07:06:43,INFO,API,user_88,153.60.164.86,Pune,39.72,Nmap/7.91,None,None,1
2025-06-11 02:09:40,INFO,API,user_67,103.135.203.42,Pune,16.5,Nmap/7.91,Blocked IP,Brute Force Attempt,1
2025-06-10 17:10:51,WARN,API,user_89,74.184.127.70,Delhi,46.63,curl/7.79.1,None,None,1
2025-06-11 01:06:30,INFO,API,user_29,119.65.35.250,Pune,67.83,Nmap/7.91,None,None,1
2025-06-11 11:21:12,INFO,Login,user_84,163.54.201.238,Delhi,110.17,Mozilla/5.0,Quarantined file,Brute Force Attempt,1
2025-06-10 17:37:33,INFO,API,user_29,39.2.83.15,Pune,41.52,Mozilla/5.0,None,None,0
2025-06-11 09:34:21,INFO,API,user_68,27.62.82.131,Hyderabad,38.39,python-requests/2.25.1,None,None,0
2025-06-10 14:03:25,INFO,WebApp,user_97,25.252.100.223,Hyderabad,44.65,Nmap/7.91,None,XSS,1
2025-06-10 22:00:19,INFO,WebApp,user_78,131.146.204.17,Hyderabad,55.28,sqlmap/1.5,None,None,1
2025-06-11 04:12:50,WARN,Login,user_32,151.162.3.65,Hyderabad,4.79,Nmap/7.91,None,None,1
2025-06-11 02:15:27,WARN,DB,user_86,72.216.230.93,Pune,37.98,curl/7.79.1,None,XSS,1
2025-06-10 18:25:57,INFO,DB,user_29,37.32.39.151,Chennai,115.23,curl/7.79.1,None,None,1
2025-06-10 12:42:54,INFO,API,user_43,33.46.201.38,Hyderabad,2.9,Nmap/7.91,None,None,1
2025-06-10 19:45:09,WARN,DB,user_54,140.172.2.50,Chennai,88.14,python-requests/2.25.1,None,None,0
2025-06-10 16:12:32,ERROR,DB,user_76,180.164.252.111,Hyderabad,2.07,Mozilla/5.0,None,None,0
2025-06-11 04:55:57,INFO,Auth,user_10,94.51.45.119,Mumbai,14.61,curl/7.79.1,None,None,1
2025-06-10 13:14:55,WARN,API,user_78,111.217.31.130,Bengaluru,80.29,sqlmap/1.5,None,None,1
2025-06-11 05:51:35,WARN,Login,user_93,149.202.26.188,Mumbai,10.76,curl/7.79.1,None,None,1
2025-06-10 12:52:25,INFO,Auth,user_37,48.25.222.59,Bengaluru,3.51,curl/7.79.1,None,None,1
2025-06-10 20:38:28,INFO,API,user_20,81.233.80.171,Bengaluru,29.04,sqlmap/1.5,None,Privilege Escalation,1
2025-06-11 05:54:28,WARN,API,user_28,116.102.13.134,Pune,31.73,python-requests/2.25.1,None,None,0
2025-06-11 00:55:29,INFO,WebApp,user_10,136.177.88.167,Hyderabad,105.65,curl/7.79.1,Blocked IP,Brute Force Attempt,1
2025-06-10 21:47:24,INFO,Login,user_97,116.175.92.191,Hyderabad,105.99,python-requests/2.25.1,Blocked IP,SQL Injection,1
2025-06-10 23:12:58,INFO,API,user_31,119.29.102.18,Bengaluru,95.98,curl/7.79.1,IP Flagged,SQL Injection,1
2025-06-10 18:51:26,WARN,DB,user_92,89.65.18.238,Mumbai,74.1,curl/7.79.1,None,None,1
2025-06-10 19:40:36,INFO,API,user_6,147.109.119.224,Mumbai,19.14,python-requests/2.25.1,None,None,0
2025-06-11 08:54:21,ERROR,DB,user_43,53.231.108.18,Pune,90.81,sqlmap/1.5,None,None,1
2025-06-11 05:16:34,INFO,WebApp,user_36,175.53.223.28,Mumbai,74.22,python-requests/2.25.1,None,None,0
2025-06-10 17:23:43,WARN,API,user_8,175.96.151.119,Mumbai,76.08,curl/7.79.1,None,None,1
2025-06-11 07:49:12,ERROR,Auth,user_68,25.166.182.123,Pune,114.24,sqlmap/1.5,None,None,1
2025-06-10 18:08:38,ERROR,API,user_2,191.139.42.121,Mumbai,13.22,Nmap/7.91,None,None,1
2025-06-11 08:28:48,INFO,Auth,user_46,49.69.150.11,Hyderabad,65.01,python-requests/2.25.1,None,None,0
2025-06-10 19:13:24,INFO,DB,user_18,125.32.118.213,Bengaluru,13.07,python-requests/2.25.1,Quarantined file,SQL Injection,1
2025-06-10 20:17:33,INFO,WebApp,user_16,33.171.228.116,Chennai,82.02,Mozilla/5.0,None,None,0
2025-06-10 23:47:48,WARN,DB,user_76,40.73.229.144,Mumbai,96.47,Nmap/7.91,None,None,1
2025-06-10 13:22:47,WARN,WebApp,user_35,150.203.230.176,Mumbai,83.97,Mozilla/5.0,Blocked IP,SQL Injection,1
2025-06-10 18:58:48,INFO,API,user_22,170.105.140.119,Mumbai,10.21,python-requests/2.25.1,None,None,0
2025-06-11 08:26:51,INFO,Login,user_22,148.92.96.116,Delhi,6.8,Mozilla/5.0,None,None,0
2025-06-10 16:57:38,INFO,Auth,user_4,123.186.155.86,Hyderabad,48.47,sqlmap/1.5,None,None,1
2025-06-10 21:12:50,WARN,Auth,user_36,27.167.212.174,Hyderabad,110.61,sqlmap/1.5,None,None,1
2025-06-10 19:49:38,INFO,API,user_35,40.217.39.97,Chennai,109.19,sqlmap/1.5,None,None,1
2025-06-11 03:33:45,ERROR,Login,user_1,41.152.56.13,Delhi,32.91,Mozilla/5.0,None,None,0
2025-06-11 00:40:18,ERROR,API,user_13,67.65.154.219,Bengaluru,15.08,Nmap/7.91,None,None,1
2025-06-10 20:56:45,INFO,API,user_75,20.230.87.98,Hyderabad,5.91,curl/7.79.1,None,None,1
2025-06-10 23:00:03,INFO,Auth,user_22,133.193.150.201,Delhi,59.94,Nmap/7.91,None,None,1
2025-06-10 14:40:27,INFO,Auth,user_77,10.229.99.233,Delhi,6.56,Nmap/7.91,None,SQL Injection,1
2025-06-10 16:18:31,INFO,API,user_60,159.152.102.59,Mumbai,112.03,Nmap/7.91,None,None,1
2025-06-11 05:41:34,INFO,Auth,user_3,135.196.109.115,Bengaluru,89.3,curl/7.79.1,None,None,1
2025-06-11 04:05:20,INFO,Login,user_27,147.249.136.29,Chennai,39.68,python-requests/2.25.1,None,None,0
2025-06-11 03:39:04,INFO,DB,user_84,163.157.132.227,Mumbai,19.49,sqlmap/1.5,None,None,1
2025-06-10 21:52:22,INFO,Login,user_36,158.197.72.234,Bengaluru,119.21,sqlmap/1.5,Blocked IP,SQL Injection,1
2025-06-11 08:41:40,INFO,Auth,user_99,74.190.188.75,Hyderabad,105.07,curl/7.79.1,None,None,1
2025-06-11 06:27:45,ERROR,API,user_31,57.40.29.9,Hyderabad,100.25,curl/7.79.1,None,None,1
2025-06-11 11:53:10,ERROR,DB,user_50,145.142.156.238,Delhi,91.73,Nmap/7.91,None,None,1
2025-06-11 08:44:10,INFO,Auth,user_91,162.170.162.254,Hyderabad,54.12,curl/7.79.1,None,None,1
2025-06-10 23:11:42,INFO,Auth,user_95,150.138.74.52,Pune,25.95,python-requests/2.25.1,None,None,0
2025-06-11 09:19:13,INFO,DB,user_88,152.240.25.42,Mumbai,102.95,sqlmap/1.5,None,None,1
2025-06-10 18:15:27,WARN,WebApp,user_71,59.48.47.162,Chennai,119.14,Nmap/7.91,Blocked IP,XSS,1
2025-06-11 01:48:12,ERROR,WebApp,user_79,190.210.99.164,Hyderabad,44.56,python-requests/2.25.1,None,None,0
2025-06-10 14:09:24,WARN,API,user_71,37.246.153.197,Mumbai,112.85,Nmap/7.91,None,None,1
2025-06-11 00:01:53,INFO,WebApp,user_88,38.146.184.68,Mumbai,90.46,python-requests/2.25.1,None,None,0
2025-06-11 09:42:56,WARN,Auth,user_14,112.150.115.192,Hyderabad,24.68,python-requests/2.25.1,None,Brute Force Attempt,1
2025-06-11 06:10:50,WARN,WebApp,user_65,67.129.62.168,Hyderabad,71.21,curl/7.79.1,None,None,1
2025-06-11 08:46:48,WARN,DB,user_52,100.118.34.152,Pune,81.2,Mozilla/5.0,None,None,0
2025-06-11 09:24:54,WARN,Login,user_2,76.71.20.143,Mumbai,52.89,sqlmap/1.5,None,None,1
2025-06-11 09:43:03,INFO,WebApp,user_55,144.139.147.14,Mumbai,85.42,sqlmap/1.5,None,None,1
2025-06-11 04:19:24,WARN,WebApp,user_55,162.133.203.27,Chennai,91.2,Nmap/7.91,None,None,1
2025-06-11 06:36:10,WARN,DB,user_57,37.140.176.13,Chennai,56.23,python-requests/2.25.1,None,None,0
2025-06-10 13:43:22,INFO,Auth,user_72,87.212.11.175,Hyderabad,99.34,sqlmap/1.5,None,None,1
2025-06-11 03:30:45,INFO,Auth,user_47,137.226.49.83,Mumbai,27.58,sqlmap/1.5,None,None,1
2025-06-11 05:17:27,INFO,API,user_97,176.27.247.76,Hyderabad,116.61,sqlmap/1.5,None,None,1
2025-06-11 02:34:33,INFO,DB,user_82,85.167.51.165,Chennai,14.89,Nmap/7.91,Quarantined file,Brute Force Attempt,1
2025-06-11 06:34:45,INFO,WebApp,user_33,122.98.24.87,Chennai,92.91,Nmap/7.91,None,None,1
2025-06-10 21:41:48,INFO,DB,user_30,70.162.136.203,Delhi,61.43,Nmap/7.91,None,None,1
2025-06-11 01:34:28,INFO,Login,user_13,56.141.123.99,Mumbai,81.32,Nmap/7.91,None,None,1
2025-06-11 06:25:56,WARN,DB,user_72,41.145.247.112,Pune,57.08,Nmap/7.91,None,None,1
2025-06-11 10:02:30,INFO,DB,user_6,66.15.238.152,Chennai,15.5,curl/7.79.1,None,None,1
2025-06-10 23:33:12,INFO,Login,user_14,93.158.62.135,Pune,67.04,Mozilla/5.0,None,None,0
2025-06-11 05:09:21,INFO,DB,user_86,140.97.16.30,Chennai,35.14,Mozilla/5.0,None,None,0
2025-06-10 14:36:21,INFO,Auth,user_98,163.208.51.201,Mumbai,15.9,python-requests/2.25.1,None,None,0
2025-06-11 04:29:54,INFO,Login,user_83,192.162.168.65,Mumbai,6.34,Nmap/7.91,None,None,1
2025-06-10 15:45:16,WARN,DB,user_81,74.113.47.156,Mumbai,99.71,curl/7.79.1,None,None,1
2025-06-10 13:16:03,INFO,DB,user_81,71.184.181.77,Chennai,32.91,python-requests/2.25.1,None,None,0
2025-06-11 02:52:59,ERROR,API,user_39,86.70.207.174,Pune,7.23,Mozilla/5.0,None,None,0
2025-06-11 01:24:05,INFO,Auth,user_62,81.252.166.103,Mumbai,46.67,curl/7.79.1,None,None,1
2025-06-11 01:20:34,INFO,Login,user_40,161.184.111.29,Hyderabad,98.95,sqlmap/1.5,None,XSS,1
2025-06-10 23:06:44,INFO,Auth,user_73,188.12.254.91,Hyderabad,37.03,curl/7.79.1,None,None,1
2025-06-11 02:29:43,INFO,Login,user_69,158.21.106.83,Delhi,74.89,curl/7.79.1,None,None,1
2025-06-11 11:16:58,WARN,API,user_60,108.44.60.210,Pune,59.75,Mozilla/5.0,None,None,0
2025-06-10 12:41:50,INFO,Auth,user_60,84.56.191.121,Hyderabad,96.61,Mozilla/5.0,None,SQL Injection,1
2025-06-11 03:35:47,WARN,Login,user_35,10.45.250.76,Chennai,113.74,python-requests/2.25.1,None,None,0
2025-06-10 19:38:51,WARN,WebApp,user_54,172.13.11.153,Chennai,2.45,sqlmap/1.5,None,None,1
2025-06-11 01:12:59,INFO,API,user_79,99.165.139.40,Chennai,88.83,Nmap/7.91,None,None,1
2025-06-10 20:04:44,INFO,WebApp,user_95,190.168.166.120,Chennai,40.16,Nmap/7.91,None,None,1
2025-06-10 18:23:25,INFO,Login,user_10,160.83.52.11,Bengaluru,82.26,python-requests/2.25.1,IP Flagged,Privilege Escalation,1
2025-06-11 05:37:19,WARN,Login,user_37,111.65.115.56,Hyderabad,76.48,Mozilla/5.0,None,None,0
2025-06-10 20:38:52,INFO,Auth,user_91,22.79.179.118,Chennai,3.3,sqlmap/1.5,None,None,1
2025-06-10 19:45:45,INFO,Login,user_38,113.34.175.81,Mumbai,23.46,Nmap/7.91,Quarantined file,Brute Force Attempt,1
2025-06-11 05:10:32,INFO,Auth,user_67,145.227.199.37,Delhi,27.95,sqlmap/1.5,None,SQL Injection,1
2025-06-11 11:37:32,INFO,API,user_96,178.24.228.44,Pune,104.27,python-requests/2.25.1,IP Flagged,SQL Injection,1
2025-06-10 19:00:54,INFO,WebApp,user_21,150.35.155.57,Bengaluru,67.3,curl/7.79.1,IP Flagged,Brute Force Attempt,1
2025-06-10 23:41:43,WARN,API,user_83,135.4.59.106,Chennai,68.88,curl/7.79.1,None,None,1
2025-06-10 20:36:44,WARN,Auth,user_17,171.85.158.1,Delhi,88.93,Nmap/7.91,None,None,1
2025-06-10 17:57:20,WARN,Login,user_46,109.189.209.18,Hyderabad,11.68,python-requests/2.25.1,Quarantined file,Brute Force Attempt,1
2025-06-11 00:38:37,INFO,Login,user_50,156.205.138.218,Pune,73.91,curl/7.79.1,None,Privilege Escalation,1
2025-06-11 03:56:44,INFO,API,user_7,114.205.182.137,Bengaluru,27.61,Nmap/7.91,None,None,1
2025-06-10 18:51:50,INFO,DB,user_52,100.254.158.157,Delhi,111.44,python-requests/2.25.1,None,None,0
2025-06-10 19:45:01,WARN,WebApp,user_63,132.205.33.32,Mumbai,25.99,Nmap/7.91,Blocked IP,Brute Force Attempt,1
2025-06-10 14:21:51,INFO,WebApp,user_49,99.17.96.15,Hyderabad,34.31,Mozilla/5.0,None,None,0
2025-06-11 09:51:12,INFO,WebApp,user_11,182.155.211.167,Pune,11.74,Nmap/7.91,None,None,1
2025-06-10 22:20:29,INFO,Auth,user_2,66.225.51.208,Bengaluru,109.81,Mozilla/5.0,IP Flagged,SQL Injection,1
2025-06-10 23:33:08,WARN,API,user_4,77.231.123.107,Bengaluru,32.81,Mozilla/5.0,None,None,0
2025-06-11 01:04:58,INFO,Login,user_44,50.222.63.108,Hyderabad,35.72,Nmap/7.91,None,None,1
2025-06-11 10:21:06,INFO,WebApp,user_33,27.9.14.195,Bengaluru,15.38,sqlmap/1.5,None,None,1
2025-06-11 06:48:27,ERROR,DB,user_6,168.193.149.174,Chennai,21.23,sqlmap/1.5,None,None,1
2025-06-10 18:24:55,INFO,DB,user_19,173.234.88.31,Mumbai,30.29,Mozilla/5.0,None,None,0
2025-06-10 13:15:38,INFO,Login,user_86,140.185.214.176,Chennai,95.56,curl/7.79.1,None,None,1
2025-06-11 00:23:01,INFO,WebApp,user_36,37.177.84.87,Pune,57.84,python-requests/2.25.1,None,None,0
2025-06-11 00:24:00,WARN,WebApp,user_95,143.31.83.188,Mumbai,23.32,curl/7.79.1,None,None,1
2025-06-11 04:00:18,INFO,WebApp,user_83,11.77.104.232,Chennai,55.02,sqlmap/1.5,None,None,1
2025-06-11 05:54:53,INFO,Auth,user_27,95.196.213.127,Chennai,61.87,curl/7.79.1,None,None,1
2025-06-10 18:42:05,ERROR,Login,user_71,131.238.21.187,Mumbai,82.54,Nmap/7.91,IP Flagged,SQL Injection,1
2025-06-11 07:07:13,INFO,Login,user_62,54.214.144.244,Chennai,30.77,Mozilla/5.0,None,None,0
2025-06-11 08:44:38,INFO,Auth,user_29,162.96.175.141,Mumbai,110.06,python-requests/2.25.1,None,None,0
2025-06-11 02:22:53,WARN,WebApp,user_1,139.160.45.70,Chennai,65.85,Mozilla/5.0,None,None,0
2025-06-11 09:19:00,INFO,Login,user_62,92.31.29.2,Hyderabad,66.44,curl/7.79.1,None,Brute Force Attempt,1
2025-06-10 17:24:13,INFO,Auth,user_74,43.106.192.44,Mumbai,35.64,sqlmap/1.5,None,None,1
2025-06-10 19:47:52,INFO,WebApp,user_84,95.48.63.88,Pune,47.39,Nmap/7.91,None,None,1
2025-06-10 23:28:43,ERROR,Login,user_4,58.145.217.227,Hyderabad,15.76,Nmap/7.91,None,None,1
2025-06-10 17:30:03,INFO,Login,user_30,80.163.106.171,Mumbai,111.38,sqlmap/1.5,None,None,1
2025-06-10 15:34:03,INFO,Login,user_38,183.87.188.56,Bengaluru,116.28,curl/7.79.1,None,SQL Injection,1
2025-06-11 06:31:58,ERROR,Auth,user_77,161.232.21.97,Mumbai,33.17,Mozilla/5.0,Quarantined file,Brute Force Attempt,1
2025-06-11 03:36:03,ERROR,DB,user_76,108.137.166.87,Hyderabad,104.0,Nmap/7.91,None,None,1
2025-06-11 00:54:45,WARN,API,user_80,14.141.19.18,Mumbai,41.78,sqlmap/1.5,None,None,1
2025-06-10 17:22:12,ERROR,Auth,user_94,87.69.152.169,Delhi,57.49,python-requests/2.25.1,None,None,0
2025-06-10 16:55:06,WARN,API,user_44,174.250.49.178,Bengaluru,58.85,curl/7.79.1,None,None,1
2025-06-10 14:26:16,ERROR,Auth,user_78,153.3.48.45,Chennai,115.84,Nmap/7.91,None,None,1
2025-06-10 18:04:55,ERROR,API,user_97,30.49.169.96,Bengaluru,51.73,curl/7.79.1,IP Flagged,Brute Force Attempt,1
2025-06-11 04:50:31,INFO,WebApp,user_75,85.65.2.11,Bengaluru,18.94,python-requests/2.25.1,None,None,0
2025-06-10 19:12:53,WARN,WebApp,user_14,130.94.19.122,Delhi,82.61,Nmap/7.91,IP Flagged,Brute Force Attempt,1
2025-06-10 15:10:48,WARN,WebApp,user_32,188.204.82.43,Chennai,98.14,Nmap/7.91,None,None,1
2025-06-11 09:34:37,ERROR,API,user_60,128.163.39.75,Delhi,60.55,sqlmap/1.5,None,None,1
2025-06-11 04:55:30,INFO,Auth,user_32,44.21.111.104,Chennai,93.01,curl/7.79.1,None,None,1
2025-06-11 10:49:10,INFO,Auth,user_62,66.223.78.164,Delhi,61.97,Nmap/7.91,None,None,1
2025-06-11 02:43:15,WARN,Auth,user_32,187.179.119.235,Mumbai,9.25,Nmap/7.91,None,None,1
2025-06-11 10:01:55,INFO,Auth,user_43,176.99.194.30,Bengaluru,9.89,Mozilla/5.0,None,SQL Injection,1
2025-06-10 21:44:16,WARN,Login,user_27,48.187.163.94,Chennai,91.54,Nmap/7.91,None,None,1
2025-06-10 19:09:58,INFO,API,user_4,139.225.52.63,Mumbai,67.13,Nmap/7.91,Blocked IP,Privilege Escalation,1
2025-06-10 14:58:11,INFO,DB,user_73,93.32.184.245,Bengaluru,26.94,Nmap/7.91,None,None,1
