Timestamp,Log_Level,Component,User_ID,IP_Address,Location,Session_Duration,User_Agent,Action_Taken,Attack_Type,Is_Anomalous,Hour,DayOfWeek,IsWeekend,IsNight,User_ID_encoded,IP_Address_encoded,Location_encoded,User_Agent_encoded,Attack_Type_encoded,Predicted_Anomaly,Anomaly_Score
2025-06-11 03:44:20,ERROR,WebApp,user_25,132.23.211.191,Bengaluru,15.95,Nmap/7.91,Blocked IP,SQL Injection,1,3,2,0,1,19,605,0,1,2,1,0.005913140622046176
2025-06-11 03:40:38,INFO,DB,user_85,163.164.144.200,Bengaluru,21.86,curl/7.79.1,IP Flagged,SQL Injection,1,3,2,0,1,85,1193,0,2,2,1,0.030739393955667826
2025-06-11 04:29:53,INFO,WebApp,user_77,75.39.39.180,Mumbai,89.83,Nmap/7.91,Unknown,Unknown,1,4,2,0,1,76,2605,4,1,3,1,0.06090693646064427
2025-06-10 23:57:56,INFO,WebApp,user_6,41.139.117.144,Hyderabad,62.01,curl/7.79.1,Unknown,Unknown,1,23,1,0,1,57,2026,3,2,3,1,0.024464290155947643
2025-06-11 10:32:47,INFO,WebApp,user_35,60.61.121.249,Hyderabad,16.25,Nmap/7.91,Unknown,Unknown,1,10,2,0,0,30,2342,3,1,3,1,0.08161233583718641
2025-06-10 23:16:57,INFO,DB,user_10,94.152.179.227,Mumbai,82.79,Nmap/7.91,Unknown,Unknown,1,23,1,0,1,2,2916,4,1,3,-1,-0.04081879480903616
2025-06-11 08:26:01,WARN,Login,user_83,25.152.116.112,Bengaluru,47.73,Nmap/7.91,Unknown,Brute Force Attempt,1,8,2,0,0,83,1770,0,1,0,1,0.011013020991233025
2025-06-10 22:04:46,INFO,Auth,user_72,88.67.208.136,Delhi,22.21,Mozilla/5.0,Unknown,SQL Injection,1,22,1,0,0,71,2821,2,0,2,1,0.02115447730519704
2025-06-11 04:43:57,WARN,WebApp,user_28,75.54.156.218,Hyderabad,19.12,sqlmap/1.5,Unknown,Unknown,1,4,2,0,1,22,2606,3,4,3,1,0.036988969811956096
2025-06-10 20:52:36,INFO,Login,user_6,154.195.4.115,Chennai,99.02,sqlmap/1.5,Unknown,Unknown,1,20,1,0,0,57,1012,1,4,3,1,0.07573778099412154
2025-06-11 09:39:41,INFO,API,user_50,176.191.127.177,Mumbai,93.41,python-requests/2.25.1,Unknown,SQL Injection,1,9,2,0,0,47,1412,4,3,2,1,0.083907389870152
2025-06-11 03:27:16,INFO,Login,user_72,122.62.164.164,Chennai,6.16,Nmap/7.91,Unknown,SQL Injection,1,3,2,0,1,71,443,1,1,2,1,0.015486195988513973
2025-06-10 15:37:37,WARN,Auth,user_56,100.48.22.102,Delhi,65.69,Nmap/7.91,Unknown,XSS,1,15,1,0,0,53,29,2,1,4,1,0.047729693862067935
2025-06-10 20:22:11,INFO,DB,user_77,39.170.178.1,Hyderabad,106.95,Nmap/7.91,Unknown,Brute Force Attempt,1,20,1,0,0,76,1985,3,1,0,1,0.028788797648301334
2025-06-10 12:28:38,INFO,Login,user_43,153.115.128.76,Bengaluru,81.94,curl/7.79.1,Unknown,Unknown,1,12,1,0,0,39,987,0,2,3,1,0.09023005267157097
2025-06-10 16:44:04,INFO,API,user_48,87.74.72.96,Mumbai,108.35,Nmap/7.91,Blocked IP,Privilege Escalation,1,16,1,0,0,44,2805,4,1,1,1,0.040356294198724774
2025-06-10 13:14:02,INFO,WebApp,user_2,29.54.75.221,Delhi,103.49,sqlmap/1.5,Unknown,Unknown,1,13,1,0,0,13,1837,2,4,3,1,0.07185902320427284
2025-06-10 15:55:55,WARN,Auth,user_33,49.196.141.245,Delhi,62.78,curl/7.79.1,Unknown,Unknown,1,15,1,0,0,28,2167,2,2,3,1,0.12708318358317577
2025-06-11 10:05:13,WARN,Auth,user_99,158.64.45.75,Bengaluru,90.97,Mozilla/5.0,IP Flagged,SQL Injection,1,10,2,0,0,100,1093,0,0,2,1,0.014924408015702495
2025-06-10 21:36:34,INFO,Login,user_46,159.213.203.109,Delhi,21.08,Mozilla/5.0,Unknown,Unknown,0,21,1,0,0,42,1106,2,0,3,1,0.07203869906324067
2025-06-10 13:03:13,INFO,Auth,user_73,121.255.203.88,Pune,47.24,Nmap/7.91,Unknown,Unknown,1,13,1,0,0,72,414,5,1,3,1,0.09007571222040284
2025-06-10 13:37:32,INFO,API,user_68,183.130.211.60,Delhi,109.02,Nmap/7.91,IP Flagged,Privilege Escalation,1,13,1,0,0,66,1514,2,1,1,1,0.051757199474104176
2025-06-10 17:14:03,INFO,Auth,user_38,39.180.253.59,Delhi,32.21,Nmap/7.91,Unknown,Unknown,1,17,1,0,0,33,1987,2,1,3,1,0.11934022336921629
2025-06-11 02:57:53,WARN,WebApp,user_44,80.96.186.213,Hyderabad,104.91,python-requests/2.25.1,Unknown,Unknown,0,2,2,0,1,40,2681,3,3,3,1,0.05301436976201779
2025-06-10 16:24:07,INFO,Auth,user_34,170.209.65.140,Hyderabad,65.87,sqlmap/1.5,Unknown,Unknown,1,16,1,0,0,29,1307,3,4,3,1,0.10908096536533635
2025-06-10 12:05:39,INFO,API,user_65,62.12.140.218,Bengaluru,2.66,Mozilla/5.0,Quarantined file,Brute Force Attempt,1,12,1,0,0,63,2363,0,0,0,-1,-0.018102259662567954
2025-06-10 23:35:54,ERROR,DB,user_13,122.217.125.168,Delhi,49.4,python-requests/2.25.1,Unknown,SQL Injection,1,23,1,0,1,6,436,2,3,2,-1,-0.034205163503515434
2025-06-11 01:04:22,INFO,Auth,user_55,23.77.143.203,Bengaluru,22.44,python-requests/2.25.1,Unknown,Unknown,0,1,2,0,1,52,1751,0,3,3,1,0.04355857675958652
2025-06-10 20:26:59,INFO,API,user_82,157.122.117.154,Bengaluru,60.67,sqlmap/1.5,Unknown,Unknown,1,20,1,0,0,82,1055,0,4,3,1,0.07139205401612647
2025-06-10 18:31:43,INFO,API,user_85,108.176.175.168,Pune,35.23,Mozilla/5.0,Unknown,Unknown,0,18,1,0,0,85,163,5,0,3,1,0.052128155552086386
2025-06-10 18:29:46,INFO,API,user_49,118.23.107.128,Delhi,5.06,Nmap/7.91,Unknown,Unknown,1,18,1,0,0,45,353,2,1,3,1,0.07578767986701945
2025-06-10 13:53:15,INFO,Auth,user_64,183.203.225.120,Chennai,15.3,curl/7.79.1,Quarantined file,Brute Force Attempt,1,13,1,0,0,62,1524,1,2,0,1,0.0336273659759474
2025-06-11 03:41:33,INFO,API,user_14,78.123.218.61,Delhi,47.75,python-requests/2.25.1,Unknown,Unknown,0,3,2,0,1,7,2635,2,3,3,1,0.048874598744960585
2025-06-10 16:00:40,INFO,API,user_89,158.6.47.245,Chennai,43.19,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,89,1092,1,2,3,1,0.10807939499192887
2025-06-11 11:48:48,INFO,Login,user_14,109.43.76.217,Pune,23.24,curl/7.79.1,Quarantined file,SQL Injection,1,11,2,0,0,7,185,5,2,2,1,0.01880318188876251
2025-06-11 07:04:36,INFO,Login,user_39,149.58.117.176,Bengaluru,101.21,python-requests/2.25.1,Unknown,Unknown,0,7,2,0,0,34,908,0,3,3,1,0.05811054948093208
2025-06-11 05:55:25,INFO,WebApp,user_83,68.210.155.207,Bengaluru,12.93,python-requests/2.25.1,Unknown,Unknown,0,5,2,0,1,83,2482,0,3,3,1,0.03029733453633965
2025-06-10 23:55:45,INFO,WebApp,user_40,165.104.182.143,Mumbai,41.18,sqlmap/1.5,Quarantined file,SQL Injection,1,23,1,0,1,36,1218,4,4,2,-1,-0.012774720528987094
2025-06-11 09:08:05,INFO,API,user_50,23.227.80.135,Hyderabad,117.88,python-requests/2.25.1,Unknown,Unknown,0,9,2,0,0,47,1747,3,3,3,1,0.07587529271444093
2025-06-11 07:01:12,INFO,Login,user_49,112.127.105.168,Chennai,15.05,curl/7.79.1,Blocked IP,SQL Injection,1,7,2,0,0,45,252,1,2,2,1,0.039089709987800036
2025-06-11 04:25:15,INFO,DB,user_19,106.154.222.96,Pune,56.27,sqlmap/1.5,Unknown,Unknown,1,4,2,0,1,12,121,5,4,3,1,0.0163224174957749
2025-06-11 11:48:44,INFO,API,user_12,158.34.226.136,Mumbai,17.36,curl/7.79.1,Quarantined file,XSS,1,11,2,0,0,5,1089,4,2,4,1,0.030919468109111392
2025-06-11 03:15:52,INFO,Login,user_11,145.121.28.146,Chennai,19.75,python-requests/2.25.1,Unknown,Unknown,0,3,2,0,1,4,837,1,3,3,1,0.036087980397248476
2025-06-10 16:59:53,INFO,Auth,user_25,181.153.202.81,Delhi,26.38,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,19,1490,2,2,3,1,0.1201254557008003
2025-06-11 01:50:30,INFO,DB,user_5,140.238.12.141,Hyderabad,83.16,sqlmap/1.5,Unknown,Unknown,1,1,2,0,1,46,756,3,4,3,1,0.05678833436516273
2025-06-10 19:56:02,WARN,Auth,user_12,165.152.190.42,Mumbai,105.8,curl/7.79.1,Unknown,Unknown,1,19,1,0,0,5,1222,4,2,3,1,0.08474911060643919
2025-06-10 22:35:56,INFO,DB,user_35,69.102.43.38,Delhi,101.83,sqlmap/1.5,Unknown,Unknown,1,22,1,0,0,30,2492,2,4,3,1,0.05764205962641422
2025-06-11 07:02:45,INFO,DB,user_37,24.255.47.185,Bengaluru,50.67,sqlmap/1.5,Unknown,Unknown,1,7,2,0,0,32,1761,0,4,3,1,0.0624871743617722
2025-06-11 01:43:47,INFO,DB,user_49,189.61.43.229,Bengaluru,40.0,Nmap/7.91,Unknown,Brute Force Attempt,1,1,2,0,1,45,1625,0,1,0,-1,-0.00935482687123268
2025-06-11 10:35:46,INFO,Auth,user_6,125.38.47.184,Mumbai,44.98,sqlmap/1.5,Unknown,XSS,1,10,2,0,0,57,487,4,4,4,1,0.040739189397545617
2025-06-10 16:05:49,INFO,Auth,user_83,28.224.233.198,Delhi,110.01,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,83,1816,2,2,3,1,0.09984951530880953
2025-06-10 22:00:06,INFO,Auth,user_36,170.97.58.236,Chennai,4.13,Mozilla/5.0,Unknown,Unknown,0,22,1,0,0,31,1313,1,0,3,1,0.05424643452358846
2025-06-10 19:30:52,ERROR,Login,user_34,138.16.112.229,Delhi,84.3,Mozilla/5.0,Blocked IP,XSS,1,19,1,0,0,29,699,2,0,4,1,0.035425173179676084
2025-06-10 13:29:02,INFO,WebApp,user_47,16.47.130.7,Bengaluru,89.53,sqlmap/1.5,Quarantined file,Privilege Escalation,1,13,1,0,0,43,1123,0,4,1,1,0.03881534611876203
2025-06-10 21:33:12,WARN,Auth,user_30,63.146.144.117,Bengaluru,113.68,curl/7.79.1,Unknown,Unknown,1,21,1,0,0,25,2386,0,2,3,1,0.04674311370970652
2025-06-10 23:35:58,WARN,API,user_77,141.60.64.157,Delhi,96.64,Nmap/7.91,Unknown,Unknown,1,23,1,0,1,76,779,2,1,3,-1,-0.012669209464960751
2025-06-11 07:06:30,INFO,WebApp,user_74,147.183.102.170,Delhi,30.15,curl/7.79.1,Unknown,Unknown,1,7,2,0,0,73,877,2,2,3,1,0.09557806393829765
2025-06-10 15:19:06,INFO,WebApp,user_43,48.232.50.254,Hyderabad,88.41,curl/7.79.1,Unknown,Unknown,1,15,1,0,0,39,2151,3,2,3,1,0.12433779741699064
2025-06-11 00:23:51,INFO,Auth,user_41,51.8.22.9,Hyderabad,6.07,Nmap/7.91,Unknown,Unknown,1,0,2,0,1,37,2212,3,1,3,1,0.038716160052124526
2025-06-11 11:00:37,INFO,WebApp,user_1,189.241.18.240,Chennai,85.26,python-requests/2.25.1,Unknown,Unknown,0,11,2,0,0,1,1618,1,3,3,1,0.06337795024710735
2025-06-11 00:03:39,INFO,Auth,user_59,65.132.190.28,Pune,27.9,python-requests/2.25.1,Unknown,Unknown,0,0,2,0,1,56,2409,5,3,3,1,0.039738096282694535
2025-06-11 11:31:49,INFO,Login,user_57,89.226.214.233,Pune,103.15,Mozilla/5.0,Quarantined file,Brute Force Attempt,1,11,2,0,0,54,2833,5,0,0,-1,-0.01825879456238455
2025-06-10 18:39:49,INFO,API,user_40,171.215.182.67,Pune,17.34,Mozilla/5.0,Unknown,Unknown,0,18,1,0,0,36,1324,5,0,3,1,0.07674900882239749
2025-06-11 03:28:57,ERROR,Login,user_78,84.172.234.158,Bengaluru,70.11,Mozilla/5.0,Unknown,Unknown,0,3,2,0,1,77,2741,0,0,3,1,0.027948657344847194
2025-06-11 11:43:35,WARN,API,user_12,46.47.255.159,Chennai,105.62,sqlmap/1.5,Unknown,Unknown,1,11,2,0,0,5,2121,1,4,3,1,0.04292947411875281
2025-06-10 16:53:05,INFO,Auth,user_78,171.206.145.168,Bengaluru,114.88,Mozilla/5.0,Unknown,Unknown,0,16,1,0,0,77,1322,0,0,3,1,0.05017404074961007
2025-06-11 10:35:17,WARN,Auth,user_63,141.242.20.105,Delhi,40.15,python-requests/2.25.1,Unknown,Unknown,0,10,2,0,0,61,776,2,3,3,1,0.10710177619426092
2025-06-10 20:12:14,INFO,Auth,user_54,153.97.249.71,Delhi,73.71,sqlmap/1.5,Unknown,Unknown,1,20,1,0,0,51,1006,2,4,3,1,0.09595344208503326
2025-06-10 19:34:44,INFO,Auth,user_3,18.178.145.253,Bengaluru,88.4,Nmap/7.91,Unknown,Unknown,1,19,1,0,0,24,1467,0,1,3,1,0.08790404541248942
2025-06-11 04:34:08,INFO,Login,user_21,110.163.211.225,Pune,45.75,Nmap/7.91,Unknown,Brute Force Attempt,1,4,2,0,1,15,217,5,1,0,-1,-0.021668786231834436
2025-06-10 14:27:53,INFO,WebApp,user_62,57.93.212.238,Chennai,87.8,Nmap/7.91,Unknown,Unknown,1,14,1,0,0,60,2299,1,1,3,1,0.10200819825370555
2025-06-10 23:50:37,INFO,Auth,user_98,104.17.59.157,Chennai,112.55,curl/7.79.1,Unknown,Unknown,1,23,1,0,1,99,86,1,2,3,-1,-0.0498162652303622
2025-06-11 09:09:07,INFO,WebApp,user_28,112.82.38.121,Pune,119.07,sqlmap/1.5,Unknown,Unknown,1,9,2,0,0,22,265,5,4,3,1,0.010779140998383951
2025-06-10 16:27:17,WARN,WebApp,user_9,190.79.116.223,Mumbai,59.83,sqlmap/1.5,Unknown,Unknown,1,16,1,0,0,90,1655,4,4,3,1,0.09162814983271989
2025-06-10 18:17:02,INFO,WebApp,user_100,78.36.59.74,Hyderabad,79.03,python-requests/2.25.1,Unknown,SQL Injection,1,18,1,0,0,3,2645,3,3,2,1,0.05180123206724807
2025-06-10 17:28:47,INFO,API,user_58,83.193.158.57,Mumbai,24.26,curl/7.79.1,Unknown,Unknown,1,17,1,0,0,55,2721,4,2,3,1,0.09648958434686195
2025-06-11 02:29:15,WARN,WebApp,user_21,107.160.41.217,Hyderabad,70.11,curl/7.79.1,Unknown,Unknown,1,2,2,0,1,15,142,3,2,3,1,0.04991514253709284
2025-06-11 00:32:45,WARN,Auth,user_59,121.241.122.64,Pune,74.21,curl/7.79.1,Unknown,Unknown,1,0,2,0,1,56,413,5,2,3,1,0.0444741326883642
2025-06-10 12:40:36,INFO,WebApp,user_44,162.41.174.181,Chennai,41.7,curl/7.79.1,Unknown,Unknown,1,12,1,0,0,40,1185,1,2,3,1,0.11464648110177694
2025-06-11 08:44:21,INFO,Login,user_60,111.188.255.36,Chennai,41.67,Nmap/7.91,Unknown,Unknown,1,8,2,0,0,58,236,1,1,3,1,0.0822005461297598
2025-06-10 13:15:02,INFO,Auth,user_86,130.186.116.12,Delhi,3.0,sqlmap/1.5,Unknown,Unknown,1,13,1,0,0,86,566,2,4,3,1,0.05764187738071702
2025-06-11 04:22:46,WARN,DB,user_44,172.179.10.232,Mumbai,67.2,Nmap/7.91,Unknown,Unknown,1,4,2,0,1,40,1340,4,1,3,1,0.0879725768437416
2025-06-10 12:57:21,INFO,API,user_35,80.46.230.208,Pune,13.06,sqlmap/1.5,Unknown,Unknown,1,12,1,0,0,30,2675,5,4,3,1,0.04316372484226594
2025-06-10 16:42:05,INFO,Login,user_58,85.138.226.252,Pune,84.49,curl/7.79.1,Blocked IP,Privilege Escalation,1,16,1,0,0,55,2754,5,2,1,1,0.03934264190781822
2025-06-11 08:39:14,WARN,WebApp,user_30,14.206.236.210,Mumbai,31.44,Mozilla/5.0,Unknown,Unknown,0,8,2,0,0,25,734,4,0,3,1,0.07006900643160618
2025-06-10 18:54:22,INFO,Auth,user_37,75.85.4.246,Chennai,14.14,Mozilla/5.0,Unknown,Unknown,0,18,1,0,0,32,2609,1,0,3,1,0.0662712762677361
2025-06-11 11:15:57,INFO,DB,user_16,133.106.1.12,Mumbai,26.6,curl/7.79.1,Unknown,Brute Force Attempt,1,11,2,0,0,9,614,4,2,0,1,0.01820949599951338
2025-06-10 15:35:07,WARN,Auth,user_51,134.214.45.244,Bengaluru,50.2,Mozilla/5.0,Unknown,Unknown,0,15,1,0,0,48,635,0,0,3,1,0.08843945417567539
2025-06-11 01:13:13,INFO,WebApp,user_79,67.192.79.150,Chennai,96.56,python-requests/2.25.1,Unknown,Unknown,0,1,2,0,1,78,2456,1,3,3,1,0.04177119015264186
2025-06-11 04:20:40,WARN,API,user_1,101.58.83.243,Hyderabad,55.62,Nmap/7.91,Unknown,Unknown,1,4,2,0,1,1,40,3,1,3,1,0.03341507830579371
2025-06-10 13:08:49,INFO,DB,user_25,81.102.200.206,Pune,68.92,sqlmap/1.5,Blocked IP,XSS,1,13,1,0,0,19,2682,5,4,4,1,0.022724852239198512
2025-06-11 01:27:42,ERROR,Login,user_12,13.74.197.37,Hyderabad,47.03,python-requests/2.25.1,Blocked IP,Brute Force Attempt,1,1,2,0,1,5,557,3,3,0,-1,-0.022289559915548707
2025-06-11 08:42:38,WARN,WebApp,user_7,102.157.54.252,Pune,54.92,Nmap/7.91,Unknown,Unknown,1,8,2,0,0,68,51,5,1,3,1,0.06612872223316602
2025-06-11 05:28:01,WARN,Login,user_51,110.211.62.34,Bengaluru,29.24,curl/7.79.1,Blocked IP,SQL Injection,1,5,2,0,1,48,221,0,2,2,1,0.018806953679221583
2025-06-10 14:16:15,WARN,API,user_55,98.177.140.186,Pune,15.19,python-requests/2.25.1,Blocked IP,Brute Force Attempt,1,14,1,0,0,52,2966,5,3,0,-1,-0.00530989339995569
2025-06-11 11:59:23,INFO,WebApp,user_40,89.104.115.184,Pune,90.26,curl/7.79.1,Unknown,Unknown,1,11,2,0,0,36,2824,5,2,3,1,0.053228999193786763
2025-06-10 20:00:58,WARN,Login,user_59,181.197.142.102,Hyderabad,84.39,python-requests/2.25.1,IP Flagged,Brute Force Attempt,1,20,1,0,0,56,1492,3,3,0,1,0.048946893929051494
2025-06-10 13:48:05,WARN,API,user_17,28.181.232.102,Hyderabad,63.83,python-requests/2.25.1,IP Flagged,Privilege Escalation,1,13,1,0,0,10,1811,3,3,1,1,0.05648020454766678
2025-06-10 13:11:26,INFO,API,user_98,128.146.120.173,Chennai,84.83,sqlmap/1.5,Quarantined file,SQL Injection,1,13,1,0,0,99,520,1,4,2,1,0.023554796414464674
2025-06-11 01:50:11,WARN,WebApp,user_57,80.11.243.208,Pune,81.7,python-requests/2.25.1,Unknown,Unknown,0,1,2,0,1,54,2665,5,3,3,1,0.047776798435219536
2025-06-11 01:31:27,WARN,Login,user_63,125.121.19.96,Mumbai,115.06,Mozilla/5.0,Unknown,Unknown,0,1,2,0,1,61,477,4,0,3,1,0.02026329925926018
2025-06-10 14:45:36,INFO,Auth,user_11,161.124.249.130,Mumbai,95.42,sqlmap/1.5,Unknown,Unknown,1,14,1,0,0,4,1143,4,4,3,1,0.06367263793116273
2025-06-10 23:24:00,INFO,WebApp,user_54,10.154.142.82,Hyderabad,33.49,Mozilla/5.0,IP Flagged,Privilege Escalation,1,23,1,0,1,51,3,3,0,1,-1,-0.05275290584694281
2025-06-11 03:20:03,INFO,API,user_85,127.186.173.44,Mumbai,87.81,python-requests/2.25.1,Unknown,Unknown,0,3,2,0,1,85,508,4,3,3,1,0.0651113616723249
2025-06-10 18:02:04,INFO,API,user_98,192.107.23.162,Delhi,74.18,python-requests/2.25.1,IP Flagged,Brute Force Attempt,1,18,1,0,0,99,1674,2,3,0,1,0.01746013256027379
2025-06-10 21:15:31,INFO,API,user_9,126.181.81.83,Mumbai,86.65,curl/7.79.1,Unknown,Unknown,1,21,1,0,0,90,496,4,2,3,1,0.08246913759919416
2025-06-11 04:20:53,INFO,Login,user_66,90.3.181.240,Hyderabad,76.03,curl/7.79.1,Unknown,Unknown,1,4,2,0,1,64,2857,3,2,3,1,0.07255878036132263
2025-06-11 01:35:22,ERROR,DB,user_63,86.200.253.53,Pune,31.07,sqlmap/1.5,Unknown,Unknown,1,1,2,0,1,61,2779,5,4,3,1,0.028412501483181862
2025-06-10 12:40:14,WARN,DB,user_10,78.57.132.168,Chennai,74.02,python-requests/2.25.1,Unknown,Unknown,0,12,1,0,0,2,2647,1,3,3,1,0.0612090992508002
2025-06-10 23:54:50,WARN,WebApp,user_59,166.158.4.20,Chennai,41.65,sqlmap/1.5,Unknown,Unknown,1,23,1,0,1,56,1236,1,4,3,1,0.0037422093732922823
2025-06-11 06:03:03,WARN,DB,user_32,171.79.47.158,Bengaluru,18.05,curl/7.79.1,Blocked IP,Privilege Escalation,1,6,2,0,0,27,1332,0,2,1,1,0.02784812647324253
2025-06-10 21:54:06,WARN,Auth,user_32,60.96.244.57,Bengaluru,3.24,Nmap/7.91,Unknown,Unknown,1,21,1,0,0,27,2347,0,1,3,1,0.048890475558337476
2025-06-11 11:43:59,INFO,DB,user_25,180.64.83.190,Mumbai,23.4,python-requests/2.25.1,Unknown,Unknown,0,11,2,0,0,19,1488,4,3,3,1,0.08474167551973388
2025-06-10 19:01:40,INFO,Login,user_43,58.205.135.254,Chennai,1.26,curl/7.79.1,Unknown,Unknown,1,19,1,0,0,39,2304,1,2,3,1,0.07588249720169776
2025-06-10 12:26:06,INFO,API,user_18,115.205.164.145,Bengaluru,115.42,Nmap/7.91,Unknown,Unknown,1,12,1,0,0,11,310,0,1,3,1,0.030507629711602924
2025-06-10 12:04:59,INFO,Auth,user_19,129.136.28.111,Delhi,12.27,Nmap/7.91,Quarantined file,Brute Force Attempt,1,12,1,0,0,12,538,2,1,0,1,0.0023374473753051683
2025-06-11 10:27:59,WARN,DB,user_45,78.24.41.121,Hyderabad,44.32,python-requests/2.25.1,Unknown,Unknown,0,10,2,0,0,41,2644,3,3,3,1,0.09589983881760322
2025-06-11 11:39:00,INFO,DB,user_67,81.79.137.3,Delhi,6.02,python-requests/2.25.1,Unknown,Unknown,0,11,2,0,0,65,2702,2,3,3,1,0.05473193404061727
2025-06-11 01:52:14,WARN,Auth,user_80,113.124.255.236,Bengaluru,84.74,sqlmap/1.5,Unknown,Unknown,1,1,2,0,1,80,267,0,4,3,1,0.005527335408412659
2025-06-10 15:13:49,INFO,Login,user_82,32.212.221.144,Hyderabad,65.37,Nmap/7.91,Quarantined file,XSS,1,15,1,0,0,82,1882,3,1,4,1,0.07909297084957112
2025-06-11 01:36:14,INFO,Auth,user_53,40.141.217.71,Chennai,69.84,Nmap/7.91,Unknown,Brute Force Attempt,1,1,2,0,1,50,2003,1,1,0,1,0.006303640084869833
2025-06-10 13:53:28,INFO,DB,user_48,122.210.44.227,Mumbai,8.26,Nmap/7.91,Unknown,Unknown,1,13,1,0,0,44,435,4,1,3,1,0.08407955896714314
2025-06-10 17:52:12,ERROR,WebApp,user_24,145.104.213.146,Mumbai,111.88,Mozilla/5.0,Unknown,Unknown,0,17,1,0,0,18,836,4,0,3,1,0.06954425717659318
2025-06-11 07:34:14,WARN,Auth,user_46,135.39.181.181,Mumbai,74.33,python-requests/2.25.1,Unknown,Unknown,0,7,2,0,0,42,652,4,3,3,1,0.09924903939324681
2025-06-10 13:52:29,INFO,API,user_53,182.19.11.53,Delhi,72.58,curl/7.79.1,Unknown,Unknown,1,13,1,0,0,50,1503,2,2,3,1,0.12863107225255915
2025-06-10 21:31:28,INFO,API,user_62,43.227.33.240,Hyderabad,84.37,curl/7.79.1,IP Flagged,SQL Injection,1,21,1,0,0,60,2066,3,2,2,1,0.08986444723123249
2025-06-10 16:46:11,WARN,WebApp,user_58,159.217.152.63,Chennai,57.63,Nmap/7.91,Quarantined file,SQL Injection,1,16,1,0,0,55,1107,1,1,2,1,0.09356303912958941
2025-06-10 17:56:03,WARN,Auth,user_7,58.255.61.21,Hyderabad,26.72,Nmap/7.91,Unknown,Unknown,1,17,1,0,0,68,2307,3,1,3,1,0.1064236189409632
2025-06-10 21:33:34,INFO,API,user_15,63.24.216.158,Chennai,63.18,Mozilla/5.0,Unknown,Unknown,0,21,1,0,0,8,2390,1,0,3,1,0.06525653320050573
2025-06-10 18:33:14,INFO,Auth,user_12,147.238.151.182,Mumbai,119.76,sqlmap/1.5,Unknown,Unknown,1,18,1,0,0,5,882,4,4,3,1,0.031191821120699736
2025-06-11 06:11:10,WARN,DB,user_34,130.66.218.192,Hyderabad,36.51,curl/7.79.1,Unknown,Unknown,1,6,2,0,0,29,571,3,2,3,1,0.08500793347308344
2025-06-10 12:08:02,INFO,WebApp,user_54,30.145.109.67,Delhi,16.28,Mozilla/5.0,IP Flagged,Privilege Escalation,1,12,1,0,0,51,1845,2,0,1,1,0.03845533950065194
2025-06-11 09:50:42,INFO,DB,user_70,131.27.192.227,Hyderabad,23.44,curl/7.79.1,Unknown,Unknown,1,9,2,0,0,69,585,3,2,3,1,0.10130607215304488
2025-06-11 08:03:54,INFO,Login,user_59,108.174.50.62,Hyderabad,18.82,sqlmap/1.5,Unknown,Unknown,1,8,2,0,0,56,162,3,4,3,1,0.07247804931072538
2025-06-11 07:49:40,ERROR,Auth,user_71,46.139.231.230,Hyderabad,116.96,Mozilla/5.0,Unknown,Unknown,0,7,2,0,0,70,2109,3,0,3,1,0.049475256305784976
2025-06-11 06:28:58,INFO,Auth,user_23,143.205.251.98,Pune,20.81,curl/7.79.1,Unknown,Unknown,1,6,2,0,0,17,810,5,2,3,1,0.05580837843006914
2025-06-10 16:21:09,INFO,Auth,user_61,165.226.103.125,Delhi,13.14,curl/7.79.1,Unknown,Unknown,1,16,1,0,0,59,1228,2,2,3,1,0.11468710525610398
2025-06-11 11:42:25,INFO,DB,user_77,22.163.10.248,Mumbai,90.23,Mozilla/5.0,IP Flagged,Brute Force Attempt,1,11,2,0,0,76,1731,4,0,0,1,0.010168985166060795
2025-06-11 09:39:04,INFO,Login,user_12,21.127.181.61,Delhi,49.56,curl/7.79.1,Unknown,Unknown,1,9,2,0,0,5,1709,2,2,3,1,0.09419129027925766
2025-06-10 20:59:17,WARN,API,user_84,51.203.115.141,Hyderabad,80.14,sqlmap/1.5,Unknown,Unknown,1,20,1,0,0,84,2200,3,4,3,1,0.08350976951596834
2025-06-11 08:04:08,INFO,Auth,user_75,46.186.49.60,Chennai,12.62,Nmap/7.91,Unknown,Unknown,1,8,2,0,0,74,2115,1,1,3,1,0.07343603293754591
2025-06-11 06:41:37,INFO,Login,user_65,57.51.122.99,Pune,108.85,Mozilla/5.0,Unknown,Privilege Escalation,1,6,2,0,0,63,2295,5,0,1,-1,-0.011304865227867777
2025-06-10 17:40:27,WARN,Auth,user_91,25.177.84.214,Pune,20.79,sqlmap/1.5,Unknown,Unknown,1,17,1,0,0,92,1773,5,4,3,1,0.06468013499973058
2025-06-11 06:00:13,INFO,WebApp,user_91,98.85.161.175,Mumbai,6.8,python-requests/2.25.1,Quarantined file,SQL Injection,1,6,2,0,0,92,2979,4,3,2,-1,-0.00045633529043875853
2025-06-11 02:37:49,INFO,API,user_69,66.202.135.241,Bengaluru,35.68,sqlmap/1.5,Unknown,Unknown,1,2,2,0,1,67,2436,0,4,3,1,0.031083934152871917
